Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,235898,Granada,-,Spain,37.17,-3.58,1,701,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,21,0,0,0,0,3.4,10.1,957,62.99,330,1.1,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,21,30,0,0,0,3.4,9.8,957,64.27,339,1.1,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,22,0,0,0,0,3.1,9.5,957,64.46,348,1.1,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,22,30,0,0,0,3.1,9.3,957,65.33,353,1.1,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,23,0,0,0,0,2.9,9,957,65.52,358,1.2,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,8,23,30,0,0,0,2.9,8.7,957,66.86,181,1.2,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,0,0,0,0,0,2.6,8.4,957,66.93,4,1.3,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,0,30,0,0,0,2.6,8.4,957,66.93,4,1.3,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,1,0,0,0,0,2.3,7.8,956,68.21,7,1.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,1,30,0,0,0,2.3,7.6,956,69.14,10,1.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,2,0,0,0,0,2,7.4,956,68.49,12,1.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,2,30,0,0,0,2,7.3,956,68.96,15,1.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,3,0,0,0,0,1.6,7.2,956,67.67,19,1.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,3,30,0,0,0,1.6,7.2,956,67.67,24,1.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,4,0,0,0,0,1.2,7.2,956,65.67,30,1.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,4,30,0,0,0,1.2,7.4,956,64.78,39,1.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,5,0,0,0,0,0.8,7.5,956,62.35,48,1.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,5,30,0,0,0,0.8,7.7,956,61.5,61,1.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,6,0,0,0,0,0.3,7.8,956,59.27,74,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,6,30,0,0,0,0.3,7.8,956,59.27,89,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,7,0,0,0,0,0.2,7.7,956,58.99,105,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,7,30,0,0,0,0.2,7.8,956,58.59,114,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,8,0,0,0,0,1,8,956,61.46,122,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,8,30,21,283,37,1.1,9.5,957,55.6,125,1.1,0.15,21,283,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,9,0,40,552,122,3.8,11.1,957,60.57,128,1.1,0.15,40,552,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,9,30,53,701,219,3.8,12.6,957,54.88,155,1.2,0.15,53,701,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,10,0,96,0,96,1.1,14.1,957,41.19,181,1.3,0.15,62,795,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,10,30,69,856,407,1.1,15.2,958,38.41,203,1.5,0.15,69,856,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,11,0,74,900,489,-0.3,16.2,958,32.61,224,1.7,0.15,74,900,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,11,30,77,930,558,-0.3,16.9,958,31.2,229,1.7,0.15,77,930,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,12,0,80,952,614,-0.6,17.5,957,29.27,235,1.8,0.15,80,952,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,12,30,82,966,655,-0.6,17.9,957,28.55,235,1.8,0.15,82,966,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,13,0,84,971,678,0.2,18.2,957,29.69,235,1.9,0.15,84,971,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,13,30,84,973,686,0.2,18.4,957,29.32,236,2,0.15,84,973,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,14,0,83,972,677,0.1,18.5,956,29.01,237,2.1,0.15,83,972,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,14,30,82,964,652,0.1,18.4,956,29.19,239,2.2,0.15,82,964,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,15,0,219,421,454,0.2,18.3,956,29.55,241,2.3,0.15,80,950,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,15,30,77,928,553,0.2,17.9,956,30.3,243,2.3,0.15,77,928,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,16,0,74,887,479,0.4,17.6,956,31.31,245,2.3,0.15,74,887,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,16,30,68,843,397,0.4,16.5,956,33.56,247,1.9,0.15,68,843,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,17,0,62,778,306,3.5,15.4,956,44.95,249,1.6,0.15,62,778,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,17,30,53,682,209,3.5,13.6,956,50.47,253,1.5,0.15,53,682,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,18,0,39,526,113,3.4,11.7,956,56.95,256,1.4,0.15,39,526,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,18,30,9,0,9,3.5,11.2,957,58.92,264,1.3,0.15,19,246,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,19,0,0,0,0,2.7,10.6,957,57.92,272,1.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,19,30,0,0,0,2.7,10.3,957,59.09,284,1.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,20,0,0,0,0,2.5,10,957,59.48,296,1.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,20,30,0,0,0,2.5,9.8,957,60.28,310,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,21,0,0,0,0,2.2,9.7,957,59.73,323,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,21,30,0,0,0,2.2,9.5,957,60.53,333,1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,22,0,0,0,0,2,9.4,957,60.09,343,0.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,22,30,0,0,0,2,9.2,957,60.9,346,0.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,23,0,0,0,0,1.8,9.1,957,60.08,349,0.8,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,9,23,30,0,0,0,1.8,9,957,60.49,345,0.7,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,0,0,0,0,0,1.4,8.9,957,59.39,341,0.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,0,30,0,0,0,1.4,8.9,957,59.39,341,0.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,1,0,0,0,0,1.2,8.7,957,59.12,324,0.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,1,30,0,0,0,1.2,8.6,957,59.52,329,0.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,2,0,0,0,0,1.1,8.4,957,59.91,333,0.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,2,30,0,0,0,1.1,8.3,957,60.31,340,0.7,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,3,0,0,0,0,1.2,8.1,956,61.63,346,0.8,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,3,30,0,0,0,1.2,7.9,956,62.47,347,0.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,4,0,0,0,0,1.4,7.8,956,63.75,348,0.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,4,30,0,0,0,1.4,7.7,956,64.19,345,1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,5,0,0,0,0,1.5,7.7,956,64.87,343,1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,5,30,0,0,0,1.5,7.6,956,65.31,337,1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,6,0,0,0,0,1.6,7.5,956,66.03,331,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,6,30,0,0,0,1.6,7.1,957,67.93,328,1.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,7,0,0,0,0,1.6,6.8,957,69.59,325,1.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,7,30,0,0,0,1.6,6.8,957,69.59,327,1.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,8,0,0,0,0,2.1,6.8,957,71.82,328,1.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,8,30,3,0,3,2.1,8.5,958,64.04,330,2,0.15,21,308,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,9,0,8,0,8,3.1,10.2,958,61.45,333,2.5,0.15,39,563,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,9,30,15,0,15,3.1,11.3,958,57.12,333,3.3,0.15,51,704,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,10,0,67,0,67,2.3,12.4,959,50.27,333,4,0.15,59,791,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,10,30,171,103,212,2.3,13.2,959,47.71,332,4.1,0.15,65,850,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,11,0,184,32,199,2.2,14,959,44.9,332,4.2,0.15,70,891,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,11,30,237,117,299,2.2,14.6,958,43.15,328,4.1,0.15,73,920,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,12,0,241,344,435,2.1,15.3,958,40.96,324,4,0.15,76,940,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,12,30,240,421,492,2.1,15.5,958,40.44,320,4.1,0.15,78,953,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,13,0,250,424,511,2.1,15.7,958,39.9,316,4.2,0.15,95,924,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,13,30,253,424,517,2.1,15.5,958,40.42,316,4.4,0.15,95,926,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,14,0,258,391,499,2.4,15.3,958,41.71,317,4.6,0.15,99,914,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,14,30,247,390,479,2.4,15,958,42.52,320,4.8,0.15,97,905,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,15,0,170,583,498,2.7,14.6,958,44.67,323,5,0.15,97,883,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,15,30,140,623,462,2.7,14.2,958,45.83,326,5,0.15,94,859,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,16,0,88,826,469,2.9,13.8,958,47.92,329,5.1,0.15,88,826,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,16,30,121,504,320,2.9,13.1,958,50.14,331,4.8,0.15,82,778,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,17,0,104,0,104,3.4,12.5,958,53.84,333,4.6,0.15,72,723,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,17,30,65,0,65,3.4,11,958,59.43,334,3.9,0.15,61,622,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,18,0,33,0,33,4,9.6,958,68.23,335,3.3,0.15,44,469,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,18,30,9,0,9,4,8.8,958,72,337,3.2,0.15,21,195,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,19,0,0,0,0,4.2,8,959,76.77,339,3.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,19,30,0,0,0,4.2,7.7,959,78.35,341,3.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,20,0,0,0,0,4.5,7.3,959,82.4,342,3.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,20,30,0,0,0,4.5,7.2,959,82.96,343,3.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,21,0,0,0,0,4.9,7.1,960,86.19,345,3.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,21,30,0,0,0,4.9,7.2,960,85.6,346,2.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,22,0,0,0,0,5.5,7.3,960,88.16,346,2.8,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,22,30,0,0,0,5.5,7.2,960,88.76,347,2.7,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,23,0,0,0,0,6,7.2,960,91.99,348,2.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,10,23,30,0,0,0,6,7.2,960,91.99,349,2.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,0,0,0,0,0,6.4,7.2,960,94.69,351,2.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,0,30,0,0,0,6.4,7.2,960,94.69,351,2.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,1,0,0,0,0,6.7,7.2,959,96.76,353,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,1,30,0,0,0,6.7,7.3,959,96.1,355,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,2,0,0,0,0,7,7.4,959,97.07,356,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,2,30,0,0,0,7,7.5,959,96.41,357,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,3,0,0,0,0,7.1,7.7,959,96.28,359,2.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,3,30,0,0,0,7.1,7.8,959,95.63,180,2.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,4,0,0,0,0,7.3,7.9,959,95.69,2,2.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,4,30,0,0,0,7.3,8,959,95.04,2,2.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,5,0,0,0,0,7.3,8,959,95.41,3,2.4,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,5,30,0,0,0,7.3,8.1,959,94.76,4,2.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,6,0,0,0,0,7.4,8.1,959,95.18,5,2.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,6,30,0,0,0,7.4,8.1,959,95.18,6,2.2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,7,0,0,0,0,7.4,8.1,959,95.61,8,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,7,30,0,0,0,7.4,8.5,959,93.05,10,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,8,0,0,0,0,7.6,9,959,90.64,12,2.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,8,30,23,260,39,7.6,10,959,84.76,14,2.4,0.15,23,260,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,9,0,42,524,123,7.9,11.1,960,80.71,15,2.7,0.15,42,524,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,9,30,55,662,217,7.9,12.2,960,75.07,15,2.8,0.15,55,662,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,10,0,124,23,131,7.9,13.4,960,69.22,16,2.8,0.15,61,766,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,10,30,172,87,207,7.9,14.6,960,64.06,17,2.6,0.15,67,825,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,11,0,70,869,479,7.2,15.8,960,56.57,17,2.4,0.15,70,869,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,11,30,74,898,546,7.2,16.6,960,53.77,13,2.2,0.15,74,898,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,12,0,76,918,599,6.5,17.3,960,49.12,8,2,0.15,76,918,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,12,30,78,931,638,6.5,17.8,960,47.6,182,1.8,0.15,78,931,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,13,0,84,923,657,5.7,18.3,959,43.73,356,1.6,0.15,84,923,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,13,30,84,925,664,5.7,18.5,959,43.19,344,1.5,0.15,84,925,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,14,0,85,920,655,5.5,18.7,959,41.89,333,1.4,0.15,85,920,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,14,30,83,912,630,5.5,18.7,959,41.89,325,1.4,0.15,83,912,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,15,0,82,892,588,5.5,18.6,959,42.18,317,1.5,0.15,82,892,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,15,30,79,870,533,5.5,18.3,959,42.98,314,1.5,0.15,79,870,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,16,0,75,841,466,5.6,18,959,44.25,311,1.5,0.15,75,841,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,16,30,69,798,387,5.6,17.2,959,46.53,307,1.3,0.15,69,798,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,17,0,62,735,299,6.5,16.5,959,51.53,304,1.1,0.15,62,735,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,17,30,53,643,206,6.5,14.8,959,57.43,306,0.9,0.15,53,643,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,18,0,40,496,113,7.6,13.1,959,69.4,307,0.6,0.15,40,496,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,18,30,20,247,33,7.6,12.5,959,72.17,326,0.6,0.15,20,247,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,19,0,0,0,0,6.5,11.9,960,69.38,344,0.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,19,30,0,0,0,6.5,11.5,960,71.24,193,0.8,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,20,0,0,0,0,6.3,11.1,960,72.15,43,0.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,20,30,0,0,0,6.3,10.6,961,74.65,56,1.1,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,21,0,0,0,0,6.4,10.2,961,77.25,69,1.3,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,21,30,0,0,0,6.4,9.8,961,79.34,76,1.5,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,22,0,0,0,0,6.6,9.5,961,81.98,82,1.6,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,22,30,0,0,0,6.6,9.2,961,83.64,89,1.7,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,23,0,0,0,0,6.7,9,961,85.8,95,1.7,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,11,23,30,0,0,0,6.7,8.6,961,88.15,100,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,0,0,0,0,0,6.9,8.3,961,90.65,105,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,0,30,0,0,0,6.9,8.3,961,90.65,105,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,1,0,0,0,0,6.9,7.8,961,94.12,106,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,1,30,0,0,0,6.9,7.7,961,94.77,107,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,2,0,0,0,0,6.8,7.5,961,95.22,108,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,2,30,0,0,0,6.8,7.3,961,96.53,107,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,3,0,0,0,0,6.6,7.1,961,96.82,107,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,3,30,0,0,0,6.6,7,961,97.48,106,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,4,0,0,0,0,6.4,6.9,961,96.81,105,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,4,30,0,0,0,6.4,6.7,961,98.15,105,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,5,0,0,0,0,6.2,6.6,961,97.47,104,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,5,30,0,0,0,6.2,6.5,961,98.14,104,2,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,6,0,0,0,0,6,6.3,961,97.78,104,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,6,30,0,0,0,6,6.2,961,98.46,105,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,7,0,0,0,0,5.7,6.1,961,97.32,106,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,7,30,0,0,0,5.7,6.6,962,94.13,106,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,8,0,0,0,0,5.5,7.2,962,89.19,107,1.9,0.15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,8,30,24,255,41,5.5,8.7,962,80.56,109,2.6,0.15,24,255,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,9,0,45,493,123,5.5,10.3,962,72.11,111,3.2,0.15,45,493,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,9,30,59,637,217,5.5,11.4,963,67.11,112,3.2,0.15,59,637,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,10,0,136,80,163,5.3,12.5,963,61.32,114,3.2,0.15,68,730,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,10,30,176,111,221,5.3,13.6,963,57.08,115,3.1,0.15,76,792,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,11,0,210,200,305,5,14.7,963,52.05,116,2.9,0.15,81,835,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,11,30,236,252,369,5,15.4,963,49.76,120,2.9,0.15,86,866,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,12,0,251,317,432,4.9,16,963,47.67,123,2.8,0.15,90,887,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,12,30,272,304,456,4.9,16.4,963,46.47,127,2.8,0.15,92,901,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,13,0,278,329,483,4.9,16.8,962,45.35,130,2.7,0.15,113,862,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,13,30,300,113,371,4.9,17,962,44.78,132,2.8,0.15,114,864,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
